tradingtime,deliverytime,price_down,price_up
2025-11-01 05:00:00,2025-11-01 05:00:00,45.2625,41.0675
2025-11-01 06:00:00,2025-11-01 06:00:00,152.1425,138.0375
2025-11-01 07:00:00,2025-11-01 07:00:00,27.565,25.009999999999998
2025-11-01 08:00:00,2025-11-01 08:00:00,31.365000000000002,28.46
2025-11-01 09:00:00,2025-11-01 09:00:00,193.415,175.485
2025-11-01 10:00:00,2025-11-01 10:00:00,99.0525,89.8675
2025-11-01 11:00:00,2025-11-01 11:00:00,51.057500000000005,46.3275
2025-11-01 12:00:00,2025-11-01 12:00:00,60.07,54.504999999999995
2025-11-01 13:00:00,2025-11-01 13:00:00,48.31,43.83
2025-11-01 14:00:00,2025-11-01 14:00:00,58.927499999999995,53.4625
2025-11-01 15:00:00,2025-11-01 15:00:00,51.4375,46.667500000000004
2025-11-01 16:00:00,2025-11-01 16:00:00,81.5625,73.9975
2025-11-01 17:00:00,2025-11-01 17:00:00,97.165,88.16
2025-11-01 18:00:00,2025-11-01 18:00:00,129.5025,117.49249999999999
2025-11-01 19:00:00,2025-11-01 19:00:00,119.6175,108.5325
2025-11-01 20:00:00,2025-11-01 20:00:00,80.67,73.19
2025-11-01 21:00:00,2025-11-01 21:00:00,77.83,70.615
2025-11-01 22:00:00,2025-11-01 22:00:00,93.7525,85.0625
2025-11-01 23:00:00,2025-11-01 23:00:00,69.9475,63.4625
2025-11-02 00:00:00,2025-11-02 00:00:00,46.2275,41.942499999999995
2025-11-02 01:00:00,2025-11-02 01:00:00,38.1075,34.5775
2025-11-02 02:00:00,2025-11-02 02:00:00,-27.9225,-31.7825
2025-11-02 03:00:00,2025-11-02 03:00:00,14.4275,13.087499999999999
2025-11-02 04:00:00,2025-11-02 04:00:00,19.4125,17.6175
2025-11-02 05:00:00,2025-11-02 05:00:00,81.36,73.815
2025-11-02 06:00:00,2025-11-02 06:00:00,95.515,86.66
2025-11-02 07:00:00,2025-11-02 07:00:00,41.615,37.754999999999995
2025-11-02 08:00:00,2025-11-02 08:00:00,48.8375,44.3075
2025-11-02 09:00:00,2025-11-02 09:00:00,27.7475,25.1725
2025-11-02 10:00:00,2025-11-02 10:00:00,21.35,19.37
2025-11-02 11:00:00,2025-11-02 11:00:00,6.6425,6.0275
2025-11-02 12:00:00,2025-11-02 12:00:00,-15.537499999999998,-18.972499999999997
2025-11-02 13:00:00,2025-11-02 13:00:00,-26.7175,-29.4425
2025-11-02 14:00:00,2025-11-02 14:00:00,11.3275,10.2725
2025-11-02 15:00:00,2025-11-02 15:00:00,34.32,31.14
2025-11-02 16:00:00,2025-11-02 16:00:00,53.4175,48.4625
2025-11-02 17:00:00,2025-11-02 17:00:00,43.295,39.28
2025-11-02 18:00:00,2025-11-02 18:00:00,112.70249999999999,102.2575
2025-11-02 19:00:00,2025-11-02 19:00:00,120.005,108.875
2025-11-02 20:00:00,2025-11-02 20:00:00,86.375,78.37
2025-11-02 21:00:00,2025-11-02 21:00:00,59.057500000000005,52.2975
2025-11-02 22:00:00,2025-11-02 22:00:00,13.030000000000003,7.050000000000001
2025-11-02 23:00:00,2025-11-02 23:00:00,42.33,38.41
2025-11-03 00:00:00,2025-11-03 00:00:00,74.44,67.535
2025-11-03 01:00:00,2025-11-03 01:00:00,50.8925,46.1725
2025-11-03 02:00:00,2025-11-03 02:00:00,40.9625,37.1575
2025-11-03 03:00:00,2025-11-03 03:00:00,17.78,16.14
2025-11-03 04:00:00,2025-11-03 04:00:00,16.9575,15.3875
2025-11-03 05:00:00,2025-11-03 05:00:00,29.885,27.119999999999997
2025-11-03 06:00:00,2025-11-03 06:00:00,50.6475,45.9525
2025-11-03 07:00:00,2025-11-03 07:00:00,104.46000000000001,94.775
2025-11-03 08:00:00,2025-11-03 08:00:00,129.2125,117.2325
2025-11-03 09:00:00,2025-11-03 09:00:00,18.1325,16.4575
2025-11-03 10:00:00,2025-11-03 10:00:00,16.65,15.105
2025-11-03 11:00:00,2025-11-03 11:00:00,93.7875,85.0925
2025-11-03 12:00:00,2025-11-03 12:00:00,60.019999999999996,54.455
2025-11-03 13:00:00,2025-11-03 13:00:00,61.9,56.165
2025-11-03 14:00:00,2025-11-03 14:00:00,36.815,33.4
2025-11-03 15:00:00,2025-11-03 15:00:00,55.785,50.61
2025-11-03 16:00:00,2025-11-03 16:00:00,42.91,38.93
2025-11-03 17:00:00,2025-11-03 17:00:00,43.03,39.045
2025-11-03 18:00:00,2025-11-03 18:00:00,63.665,57.765
2025-11-03 19:00:00,2025-11-03 19:00:00,32.7025,29.6725
2025-11-03 20:00:00,2025-11-03 20:00:00,71.3425,64.72749999999999
2025-11-03 21:00:00,2025-11-03 21:00:00,22.2425,20.182499999999997
2025-11-03 22:00:00,2025-11-03 22:00:00,24.4625,22.1925
2025-11-03 23:00:00,2025-11-03 23:00:00,8.66,7.855
2025-11-04 00:00:00,2025-11-04 00:00:00,25.7525,23.3625
2025-11-04 01:00:00,2025-11-04 01:00:00,108.5825,98.5175
2025-11-04 02:00:00,2025-11-04 02:00:00,106.66999999999999,96.78
2025-11-04 03:00:00,2025-11-04 03:00:00,109.1325,98.9875
2025-11-04 04:00:00,2025-11-04 04:00:00,3.1925,2.8975
2025-11-04 05:00:00,2025-11-04 05:00:00,56.269999999999996,51.05
2025-11-04 06:00:00,2025-11-04 06:00:00,96.58500000000001,87.63
2025-11-04 07:00:00,2025-11-04 07:00:00,167.04,151.555
2025-11-04 08:00:00,2025-11-04 08:00:00,215.11,195.17000000000002
2025-11-04 09:00:00,2025-11-04 09:00:00,73.8325,61.1775
2025-11-04 10:00:00,2025-11-04 10:00:00,-222.1475,-244.84749999999997
2025-11-04 11:00:00,2025-11-04 11:00:00,-164.48250000000002,-181.2875
2025-11-04 12:00:00,2025-11-04 12:00:00,44.4325,30.922500000000007
2025-11-04 13:00:00,2025-11-04 13:00:00,77.4425,70.2675
2025-11-04 14:00:00,2025-11-04 14:00:00,80.9425,73.4425
2025-11-04 15:00:00,2025-11-04 15:00:00,178.0475,161.5425
2025-11-04 16:00:00,2025-11-04 16:00:00,49.5125,44.9225
2025-11-04 17:00:00,2025-11-04 17:00:00,19.3825,17.232499999999998
2025-11-04 18:00:00,2025-11-04 18:00:00,36.3075,32.5975
2025-11-04 19:00:00,2025-11-04 19:00:00,77.85249999999999,70.6375
2025-11-04 20:00:00,2025-11-04 20:00:00,63.95,58.025
2025-11-04 21:00:00,2025-11-04 21:00:00,48.67,44.16
2025-11-04 22:00:00,2025-11-04 22:00:00,66.00750000000001,59.8875
2025-11-04 23:00:00,2025-11-04 23:00:00,65.93,59.82
2025-11-05 00:00:00,2025-11-05 00:00:00,17.89,16.235
2025-11-05 01:00:00,2025-11-05 01:00:00,14.255,12.935
2025-11-05 02:00:00,2025-11-05 02:00:00,17.4875,15.8625
2025-11-05 03:00:00,2025-11-05 03:00:00,95.60000000000001,86.74000000000001
2025-11-05 04:00:00,2025-11-05 04:00:00,67.415,61.160000000000004
2025-11-05 05:00:00,2025-11-05 05:00:00,65.435,59.37
2025-11-05 06:00:00,2025-11-05 06:00:00,108.8075,98.7175
2025-11-05 07:00:00,2025-11-05 07:00:00,66.065,59.94
2025-11-05 08:00:00,2025-11-05 08:00:00,86.2225,78.2325
2025-11-05 09:00:00,2025-11-05 09:00:00,83.565,75.82000000000001
2025-11-05 10:00:00,2025-11-05 10:00:00,38.012499999999996,34.4875
2025-11-05 11:00:00,2025-11-05 11:00:00,-148.0775,-163.20749999999998
2025-11-05 12:00:00,2025-11-05 12:00:00,-82.83500000000001,-91.295
2025-11-05 13:00:00,2025-11-05 13:00:00,-83.0125,-91.4925
2025-11-05 14:00:00,2025-11-05 14:00:00,-49.5675,-56.987500000000004
2025-11-05 15:00:00,2025-11-05 15:00:00,42.7575,38.0825
2025-11-05 16:00:00,2025-11-05 16:00:00,25.155,22.445
2025-11-05 17:00:00,2025-11-05 17:00:00,46.085,41.81
2025-11-05 18:00:00,2025-11-05 18:00:00,0.0,0.0
2025-11-05 19:00:00,2025-11-05 19:00:00,36.4825,33.1025
2025-11-05 20:00:00,2025-11-05 20:00:00,79.3375,71.97749999999999
2025-11-05 21:00:00,2025-11-05 21:00:00,85.1225,77.22749999999999
2025-11-05 22:00:00,2025-11-05 22:00:00,-6.779999999999998,-12.51
2025-11-05 23:00:00,2025-11-05 23:00:00,8.182500000000001,7.4225
2025-11-06 00:00:00,2025-11-06 00:00:00,25.8525,23.4525
2025-11-06 01:00:00,2025-11-06 01:00:00,22.040000000000003,19.994999999999997
2025-11-06 02:00:00,2025-11-06 02:00:00,-4.4675,-5.3425
2025-11-06 03:00:00,2025-11-06 03:00:00,3.26,2.955
2025-11-06 04:00:00,2025-11-06 04:00:00,4.75,4.3100000000000005
2025-11-06 05:00:00,2025-11-06 05:00:00,5.875,5.33
2025-11-06 06:00:00,2025-11-06 06:00:00,52.47,47.61
2025-11-06 07:00:00,2025-11-06 07:00:00,92.39,83.82
2025-11-06 08:00:00,2025-11-06 08:00:00,97.955,88.875
2025-11-06 09:00:00,2025-11-06 09:00:00,148.23000000000002,134.49
2025-11-06 10:00:00,2025-11-06 10:00:00,188.975,171.45499999999998
2025-11-06 11:00:00,2025-11-06 11:00:00,217.7425,197.5625
2025-11-06 12:00:00,2025-11-06 12:00:00,87.6825,79.55250000000001
2025-11-06 13:00:00,2025-11-06 13:00:00,87.2,79.115
2025-11-06 14:00:00,2025-11-06 14:00:00,101.83749999999999,92.39750000000001
2025-11-06 15:00:00,2025-11-06 15:00:00,199.4025,180.9175
2025-11-06 16:00:00,2025-11-06 16:00:00,71.785,65.13
2025-11-06 17:00:00,2025-11-06 17:00:00,81.2175,73.6925
2025-11-06 18:00:00,2025-11-06 18:00:00,113.0725,102.5875
2025-11-06 19:00:00,2025-11-06 19:00:00,173.4925,157.4125
2025-11-06 20:00:00,2025-11-06 20:00:00,119.535,108.46
2025-11-06 21:00:00,2025-11-06 21:00:00,167.5975,152.0625
2025-11-06 22:00:00,2025-11-06 22:00:00,114.13749999999999,103.55250000000001
2025-11-06 23:00:00,2025-11-06 23:00:00,72.67750000000001,65.9425
2025-11-07 00:00:00,2025-11-07 00:00:00,54.14,49.120000000000005
2025-11-07 01:00:00,2025-11-07 01:00:00,38.0375,34.5125
2025-11-07 02:00:00,2025-11-07 02:00:00,52.5275,47.6575
2025-11-07 03:00:00,2025-11-07 03:00:00,75.005,68.05
2025-11-07 04:00:00,2025-11-07 04:00:00,38.48,34.910000000000004
2025-11-07 05:00:00,2025-11-07 05:00:00,-42.18,-47.31999999999999
2025-11-07 06:00:00,2025-11-07 06:00:00,63.599999999999994,57.71
2025-11-07 07:00:00,2025-11-07 07:00:00,60.725,55.095
2025-11-07 08:00:00,2025-11-07 08:00:00,69.155,62.745
2025-11-07 09:00:00,2025-11-07 09:00:00,77.345,70.175
2025-11-07 10:00:00,2025-11-07 10:00:00,50.9975,46.2725
2025-11-07 11:00:00,2025-11-07 11:00:00,-64.765,-73.715
2025-11-07 12:00:00,2025-11-07 12:00:00,109.61500000000001,99.45500000000001
2025-11-07 13:00:00,2025-11-07 13:00:00,15.7275,14.2725
2025-11-07 14:00:00,2025-11-07 14:00:00,46.1675,41.8775
2025-11-07 15:00:00,2025-11-07 15:00:00,83.195,75.48
2025-11-07 16:00:00,2025-11-07 16:00:00,64.87,58.855000000000004
2025-11-07 17:00:00,2025-11-07 17:00:00,66.7975,60.6025
2025-11-07 18:00:00,2025-11-07 18:00:00,64.655,58.665
2025-11-07 19:00:00,2025-11-07 19:00:00,66.4,60.245000000000005
2025-11-07 20:00:00,2025-11-07 20:00:00,67.49000000000001,61.23
2025-11-07 21:00:00,2025-11-07 21:00:00,48.6625,44.1525
2025-11-07 22:00:00,2025-11-07 22:00:00,61.37,55.685
2025-11-07 23:00:00,2025-11-07 23:00:00,18.455,14.565
2025-11-08 00:00:00,2025-11-08 00:00:00,66.535,60.370000000000005
2025-11-08 01:00:00,2025-11-08 01:00:00,75.1325,68.1625
2025-11-08 02:00:00,2025-11-08 02:00:00,70.74000000000001,64.18
2025-11-08 03:00:00,2025-11-08 03:00:00,52.525,47.655
2025-11-08 04:00:00,2025-11-08 04:00:00,21.5675,19.567500000000003
2025-11-08 05:00:00,2025-11-08 05:00:00,46.3625,42.0675
2025-11-08 06:00:00,2025-11-08 06:00:00,43.9225,39.8525
2025-11-08 07:00:00,2025-11-08 07:00:00,49.1575,44.6025
2025-11-08 08:00:00,2025-11-08 08:00:00,34.6725,31.4625
2025-11-08 09:00:00,2025-11-08 09:00:00,20.2575,18.3825
2025-11-08 10:00:00,2025-11-08 10:00:00,3.7775,3.0875000000000004
2025-11-08 11:00:00,2025-11-08 11:00:00,-11.55,-13.204999999999998
2025-11-08 12:00:00,2025-11-08 12:00:00,3.9950000000000006,1.4099999999999997
2025-11-08 13:00:00,2025-11-08 13:00:00,12.3425,11.2025
2025-11-08 14:00:00,2025-11-08 14:00:00,15.19,13.785
2025-11-08 15:00:00,2025-11-08 15:00:00,16.47,14.940000000000001
2025-11-08 16:00:00,2025-11-08 16:00:00,22.4175,20.3375
2025-11-08 17:00:00,2025-11-08 17:00:00,27.59,25.035
2025-11-08 18:00:00,2025-11-08 18:00:00,64.3175,58.3575
2025-11-08 19:00:00,2025-11-08 19:00:00,83.66,75.905
2025-11-08 20:00:00,2025-11-08 20:00:00,33.305,27.12
2025-11-08 21:00:00,2025-11-08 21:00:00,32.63,27.050000000000004
2025-11-08 22:00:00,2025-11-08 22:00:00,80.78999999999999,73.3
2025-11-08 23:00:00,2025-11-08 23:00:00,81.7025,74.1325
2025-11-09 00:00:00,2025-11-09 00:00:00,33.3425,30.252499999999998
2025-11-09 01:00:00,2025-11-09 01:00:00,10.5025,9.377500000000001
2025-11-09 02:00:00,2025-11-09 02:00:00,22.305,20.24
2025-11-09 03:00:00,2025-11-09 03:00:00,21.197499999999998,19.2325
2025-11-09 04:00:00,2025-11-09 04:00:00,58.9925,53.527499999999996
2025-11-09 05:00:00,2025-11-09 05:00:00,20.58,18.68
2025-11-09 06:00:00,2025-11-09 06:00:00,42.629999999999995,38.68
2025-11-09 07:00:00,2025-11-09 07:00:00,57.21,51.905
2025-11-09 08:00:00,2025-11-09 08:00:00,30.98,28.11
2025-11-09 09:00:00,2025-11-09 09:00:00,9.745000000000001,7.47
2025-11-09 10:00:00,2025-11-09 10:00:00,21.49,19.5
2025-11-09 11:00:00,2025-11-09 11:00:00,21.4425,19.4575
2025-11-09 12:00:00,2025-11-09 12:00:00,18.93,17.174999999999997
2025-11-09 13:00:00,2025-11-09 13:00:00,-65.95,-72.69
2025-11-09 14:00:00,2025-11-09 14:00:00,6.24,5.66
2025-11-09 15:00:00,2025-11-09 15:00:00,28.63,25.975
2025-11-09 16:00:00,2025-11-09 16:00:00,7.145,6.48
2025-11-09 17:00:00,2025-11-09 17:00:00,19.875,18.035
2025-11-09 18:00:00,2025-11-09 18:00:00,-18.165,-23.480000000000004
2025-11-09 19:00:00,2025-11-09 19:00:00,100.23,90.94
2025-11-09 20:00:00,2025-11-09 20:00:00,50.7425,41.5875
2025-11-09 21:00:00,2025-11-09 21:00:00,34.317499999999995,30.8425
2025-11-09 22:00:00,2025-11-09 22:00:00,89.8475,81.5175
2025-11-09 23:00:00,2025-11-09 23:00:00,103.52,93.925
2025-11-10 00:00:00,2025-11-10 00:00:00,-85.53500000000001,-95.8
2025-11-10 01:00:00,2025-11-10 01:00:00,-146.53500000000003,-162.81
2025-11-10 02:00:00,2025-11-10 02:00:00,-82.26249999999999,-95.27250000000001
2025-11-10 03:00:00,2025-11-10 03:00:00,37.405,33.94
2025-11-10 04:00:00,2025-11-10 04:00:00,35.4225,32.1425
2025-11-10 05:00:00,2025-11-10 05:00:00,27.7275,25.157500000000002
2025-11-10 06:00:00,2025-11-10 06:00:00,20.17,18.305
2025-11-10 07:00:00,2025-11-10 07:00:00,29.057499999999997,26.3675
2025-11-10 08:00:00,2025-11-10 08:00:00,26.299999999999997,23.865000000000002
2025-11-10 09:00:00,2025-11-10 09:00:00,65.195,59.155
2025-11-10 10:00:00,2025-11-10 10:00:00,67.3125,61.072500000000005
2025-11-10 11:00:00,2025-11-10 11:00:00,94.83500000000001,86.045
2025-11-10 12:00:00,2025-11-10 12:00:00,59.332499999999996,53.832499999999996
2025-11-10 13:00:00,2025-11-10 13:00:00,34.67,30.79
2025-11-10 14:00:00,2025-11-10 14:00:00,8.535,7.41
2025-11-10 15:00:00,2025-11-10 15:00:00,28.505,25.535
2025-11-10 16:00:00,2025-11-10 16:00:00,44.129999999999995,40.045
2025-11-10 17:00:00,2025-11-10 17:00:00,123.065,111.65
2025-11-10 18:00:00,2025-11-10 18:00:00,112.855,102.395
2025-11-10 19:00:00,2025-11-10 19:00:00,109.0075,98.9025
2025-11-10 20:00:00,2025-11-10 20:00:00,69.285,62.865
2025-11-10 21:00:00,2025-11-10 21:00:00,-182.2575,-200.8725
2025-11-10 22:00:00,2025-11-10 22:00:00,33.7475,30.0425
2025-11-10 23:00:00,2025-11-10 23:00:00,37.5425,34.0625
2025-11-11 00:00:00,2025-11-11 00:00:00,40.425,36.68
2025-11-11 01:00:00,2025-11-11 01:00:00,85.5475,77.6175
2025-11-11 02:00:00,2025-11-11 02:00:00,98.27,89.16
2025-11-11 03:00:00,2025-11-11 03:00:00,100.225,90.93
2025-11-11 04:00:00,2025-11-11 04:00:00,39.2825,35.6425
2025-11-11 05:00:00,2025-11-11 05:00:00,28.9825,26.2975
2025-11-11 06:00:00,2025-11-11 06:00:00,47.515,43.105
2025-11-11 07:00:00,2025-11-11 07:00:00,30.400000000000002,27.584999999999997
2025-11-11 08:00:00,2025-11-11 08:00:00,66.7225,60.5375
2025-11-11 09:00:00,2025-11-11 09:00:00,-36.3325,-43.9875
2025-11-11 10:00:00,2025-11-11 10:00:00,-9.860000000000001,-13.760000000000002
2025-11-11 11:00:00,2025-11-11 11:00:00,-171.815,-189.37
2025-11-11 12:00:00,2025-11-11 12:00:00,31.9475,28.9825
2025-11-11 13:00:00,2025-11-11 13:00:00,4.3025,3.7224999999999997
2025-11-11 14:00:00,2025-11-11 14:00:00,23.9225,21.6975
2025-11-11 15:00:00,2025-11-11 15:00:00,44.355000000000004,40.245
2025-11-11 16:00:00,2025-11-11 16:00:00,62.292500000000004,56.5175
2025-11-11 17:00:00,2025-11-11 17:00:00,112.93,102.465
2025-11-11 18:00:00,2025-11-11 18:00:00,113.80250000000001,103.2525
2025-11-11 19:00:00,2025-11-11 19:00:00,79.565,72.185
2025-11-11 20:00:00,2025-11-11 20:00:00,49.614999999999995,45.015
2025-11-11 21:00:00,2025-11-11 21:00:00,65.97,59.855
2025-11-11 22:00:00,2025-11-11 22:00:00,94.3825,85.6325
2025-11-11 23:00:00,2025-11-11 23:00:00,96.2375,87.3125
2025-11-12 00:00:00,2025-11-12 00:00:00,23.7175,21.5175
2025-11-12 01:00:00,2025-11-12 01:00:00,21.2425,19.2725
2025-11-12 02:00:00,2025-11-12 02:00:00,31.025,28.145
2025-11-12 03:00:00,2025-11-12 03:00:00,26.005000000000003,23.595
2025-11-12 04:00:00,2025-11-12 04:00:00,5.49,4.574999999999999
2025-11-12 05:00:00,2025-11-12 05:00:00,10.067499999999999,8.1325
2025-11-12 06:00:00,2025-11-12 06:00:00,21.535,19.535
2025-11-12 07:00:00,2025-11-12 07:00:00,5.362499999999999,0.3974999999999973
2025-11-12 08:00:00,2025-11-12 08:00:00,168.7175,153.0775
2025-11-12 09:00:00,2025-11-12 09:00:00,158.4025,143.7225
2025-11-12 10:00:00,2025-11-12 10:00:00,79.91499999999999,72.51
2025-11-12 11:00:00,2025-11-12 11:00:00,80.9875,73.4775
2025-11-12 12:00:00,2025-11-12 12:00:00,43.3925,39.3675
2025-11-12 13:00:00,2025-11-12 13:00:00,31.2175,28.3175
2025-11-12 14:00:00,2025-11-12 14:00:00,82.6,74.94
2025-11-12 15:00:00,2025-11-12 15:00:00,126.47999999999999,114.76
2025-11-12 16:00:00,2025-11-12 16:00:00,36.9775,33.5475
2025-11-12 17:00:00,2025-11-12 17:00:00,38.682500000000005,35.1025
2025-11-12 18:00:00,2025-11-12 18:00:00,64.4925,58.5125
2025-11-12 19:00:00,2025-11-12 19:00:00,73.0,66.235
2025-11-12 20:00:00,2025-11-12 20:00:00,78.37,71.105
2025-11-12 21:00:00,2025-11-12 21:00:00,66.795,60.6
2025-11-12 22:00:00,2025-11-12 22:00:00,79.245,71.9
2025-11-12 23:00:00,2025-11-12 23:00:00,43.135,38.87
2025-11-13 00:00:00,2025-11-13 00:00:00,-21.94,-24.5
2025-11-13 01:00:00,2025-11-13 01:00:00,20.7575,18.8375
2025-11-13 02:00:00,2025-11-13 02:00:00,18.16,16.475
2025-11-13 03:00:00,2025-11-13 03:00:00,-36.2075,-40.237500000000004
2025-11-13 04:00:00,2025-11-13 04:00:00,5.135,4.665
2025-11-13 05:00:00,2025-11-13 05:00:00,39.5925,35.9225
2025-11-13 06:00:00,2025-11-13 06:00:00,-9.6425,-11.4475
2025-11-13 07:00:00,2025-11-13 07:00:00,36.7,33.3
2025-11-13 08:00:00,2025-11-13 08:00:00,46.1475,41.8675
2025-11-13 09:00:00,2025-11-13 09:00:00,86.52250000000001,78.4975
2025-11-13 10:00:00,2025-11-13 10:00:00,63.3825,57.5075
2025-11-13 11:00:00,2025-11-13 11:00:00,70.2125,63.7025
2025-11-13 12:00:00,2025-11-13 12:00:00,43.6525,39.6075
2025-11-13 13:00:00,2025-11-13 13:00:00,214.0975,194.2525
2025-11-13 14:00:00,2025-11-13 14:00:00,190.635,172.97
2025-11-13 15:00:00,2025-11-13 15:00:00,102.97,93.425
2025-11-13 16:00:00,2025-11-13 16:00:00,6.6274999999999995,4.8425
2025-11-13 17:00:00,2025-11-13 17:00:00,38.36,34.805
2025-11-13 18:00:00,2025-11-13 18:00:00,30.387500000000003,27.572499999999998
2025-11-13 19:00:00,2025-11-13 19:00:00,3.6174999999999997,-0.7524999999999977
2025-11-13 20:00:00,2025-11-13 20:00:00,-26.417499999999997,-30.1125
2025-11-13 21:00:00,2025-11-13 21:00:00,21.5425,19.5475
2025-11-13 22:00:00,2025-11-13 22:00:00,19.005,17.24
2025-11-13 23:00:00,2025-11-13 23:00:00,39.214999999999996,35.58
2025-11-14 00:00:00,2025-11-14 00:00:00,8.8625,8.0375
2025-11-14 01:00:00,2025-11-14 01:00:00,3.475,3.155
2025-11-14 02:00:00,2025-11-14 02:00:00,3.1550000000000002,2.8649999999999998
2025-11-14 03:00:00,2025-11-14 03:00:00,-0.8775,-0.9675
2025-11-14 04:00:00,2025-11-14 04:00:00,-10.27,-11.36
2025-11-14 05:00:00,2025-11-14 05:00:00,2.6550000000000002,2.41
2025-11-14 06:00:00,2025-11-14 06:00:00,0.7475,0.6025
2025-11-14 07:00:00,2025-11-14 07:00:00,32.7475,29.7125
2025-11-14 08:00:00,2025-11-14 08:00:00,64.985,58.96
2025-11-14 09:00:00,2025-11-14 09:00:00,75.6925,68.6825
2025-11-14 10:00:00,2025-11-14 10:00:00,65.7925,59.6925
2025-11-14 11:00:00,2025-11-14 11:00:00,61.6175,55.9075
2025-11-14 12:00:00,2025-11-14 12:00:00,54.5925,49.5325
2025-11-14 13:00:00,2025-11-14 13:00:00,45.925,41.67
2025-11-14 14:00:00,2025-11-14 14:00:00,27.002499999999998,24.4975
2025-11-14 15:00:00,2025-11-14 15:00:00,11.32,9.205
2025-11-14 16:00:00,2025-11-14 16:00:00,16.0075,14.4225
2025-11-14 17:00:00,2025-11-14 17:00:00,49.1425,44.587500000000006
2025-11-14 18:00:00,2025-11-14 18:00:00,47.8025,43.3775
2025-11-14 19:00:00,2025-11-14 19:00:00,81.94749999999999,74.3525
2025-11-14 20:00:00,2025-11-14 20:00:00,77.7775,70.5675
2025-11-14 21:00:00,2025-11-14 21:00:00,78.8475,71.5425
2025-11-14 22:00:00,2025-11-14 22:00:00,60.169999999999995,54.595
2025-11-14 23:00:00,2025-11-14 23:00:00,38.915,35.305
2025-11-15 00:00:00,2025-11-15 00:00:00,21.8,19.78
2025-11-15 01:00:00,2025-11-15 01:00:00,9.4725,8.2475
2025-11-15 02:00:00,2025-11-15 02:00:00,39.345,35.695
2025-11-15 03:00:00,2025-11-15 03:00:00,35.63,32.325
2025-11-15 04:00:00,2025-11-15 04:00:00,14.0025,12.7025
2025-11-15 05:00:00,2025-11-15 05:00:00,12.795,11.605
2025-11-15 06:00:00,2025-11-15 06:00:00,13.7,12.43
2025-11-15 07:00:00,2025-11-15 07:00:00,11.9125,10.807500000000001
2025-11-15 08:00:00,2025-11-15 08:00:00,11.4775,10.4125
2025-11-15 09:00:00,2025-11-15 09:00:00,13.1725,11.9575
2025-11-15 10:00:00,2025-11-15 10:00:00,9.5075,8.6275
2025-11-15 11:00:00,2025-11-15 11:00:00,10.985,9.97
2025-11-15 12:00:00,2025-11-15 12:00:00,52.9775,48.067499999999995
2025-11-15 13:00:00,2025-11-15 13:00:00,10.43,9.47
2025-11-15 14:00:00,2025-11-15 14:00:00,10.375,9.41
2025-11-15 15:00:00,2025-11-15 15:00:00,10.0775,9.1425
2025-11-15 16:00:00,2025-11-15 16:00:00,13.6625,12.3925
2025-11-15 17:00:00,2025-11-15 17:00:00,14.0725,12.7725
2025-11-15 18:00:00,2025-11-15 18:00:00,14.225,12.905000000000001
2025-11-15 19:00:00,2025-11-15 19:00:00,11.78,10.69
2025-11-15 20:00:00,2025-11-15 20:00:00,11.2125,10.1725
2025-11-15 21:00:00,2025-11-15 21:00:00,12.3675,11.217500000000001
2025-11-15 22:00:00,2025-11-15 22:00:00,35.1525,31.892500000000002
2025-11-15 23:00:00,2025-11-15 23:00:00,20.1225,18.2625
2025-11-16 00:00:00,2025-11-16 00:00:00,18.88,17.13
2025-11-16 01:00:00,2025-11-16 01:00:00,21.0875,19.1275
2025-11-16 02:00:00,2025-11-16 02:00:00,29.0525,26.357499999999998
2025-11-16 03:00:00,2025-11-16 03:00:00,18.77,17.03
2025-11-16 04:00:00,2025-11-16 04:00:00,27.6775,25.1075
2025-11-16 05:00:00,2025-11-16 05:00:00,37.565,34.085
2025-11-16 06:00:00,2025-11-16 06:00:00,20.7775,18.8525
2025-11-16 07:00:00,2025-11-16 07:00:00,5.99,5.4350000000000005
2025-11-16 08:00:00,2025-11-16 08:00:00,10.375,9.41
2025-11-16 09:00:00,2025-11-16 09:00:00,12.1375,11.0175
2025-11-16 10:00:00,2025-11-16 10:00:00,9.7025,8.8025
2025-11-16 11:00:00,2025-11-16 11:00:00,13.235,12.01
2025-11-16 12:00:00,2025-11-16 12:00:00,8.69,7.880000000000001
2025-11-16 13:00:00,2025-11-16 13:00:00,8.06,7.31
2025-11-16 14:00:00,2025-11-16 14:00:00,14.265,12.945
2025-11-16 15:00:00,2025-11-16 15:00:00,57.345,52.025
2025-11-16 16:00:00,2025-11-16 16:00:00,18.1825,16.4925
2025-11-16 17:00:00,2025-11-16 17:00:00,61.1075,55.4425
2025-11-16 18:00:00,2025-11-16 18:00:00,52.895,47.989999999999995
2025-11-16 19:00:00,2025-11-16 19:00:00,42.875,38.905
2025-11-16 20:00:00,2025-11-16 20:00:00,66.8575,60.6575
2025-11-16 21:00:00,2025-11-16 21:00:00,49.7075,45.102500000000006
2025-11-16 22:00:00,2025-11-16 22:00:00,51.1075,46.3725
2025-11-16 23:00:00,2025-11-16 23:00:00,44.6825,40.5375
2025-11-17 00:00:00,2025-11-17 00:00:00,-180.4275,-199.8675
2025-11-17 01:00:00,2025-11-17 01:00:00,28.5125,25.872500000000002
2025-11-17 02:00:00,2025-11-17 02:00:00,19.82,17.985
2025-11-17 03:00:00,2025-11-17 03:00:00,-198.63,-219.76999999999998
